Ts (degC),I (a.u.),x3,x4,x5,P (W),q (slm)
52.07,2078588.13095864,3.5,7,3.5,3.5,7
52.13,2171420.42943605,3.5,7,3.5,3.5,7
52.21,2193583.57804515,3.5,7,3.5,3.5,7
52.14,2213209.46275375,3.5,7,3.5,3.5,7
52.09,2119912.50634401,3.5,7,3.5,3.5,7
52.15,2244657.88609966,3.5,7,3.5,3.5,7
52.34,2124007.70472745,3.5,7,3.5,3.5,7
52.16,2200712.9730169,3.5,7,3.5,3.5,7
52.42,2222933.4031579,3.5,7,3.5,3.5,7
52.51,2181627.87524433,3.5,7,3.5,3.5,7
52.43,2301886.69440789,1.5,5,1.5,1.5,5
52.28,1894909.17059211,1.5,5,1.5,1.5,5
50.63,1782126.14568608,1.5,5,1.5,1.5,5
50.32,1711792.18516917,1.5,5,1.5,1.5,5
49.79,1780166.62454887,1.5,5,1.5,1.5,5
49.51,1769977.90302632,1.5,5,1.5,1.5,5
49.06,1812630.47083647,1.5,5,1.5,1.5,5
48.73,1773707.2387218,1.5,5,1.5,1.5,5
48.5,1802131.07399435,1.5,5,1.5,1.5,5
48.23,1794594.17943609,1.5,5,1.5,1.5,5
47.97,1779141.46990602,1.5,5,1.5,1.5,5
47.68,1803335.83395677,1.5,5,1.5,1.5,5
47.47,1792376.82981203,1.5,5,1.5,1.5,5
47.04,1822909.48776316,1.5,5,1.5,1.5,5
46.79,1801017.96448308,1.5,5,1.5,1.5,5
46.52,1753430.93145677,1.5,5,1.5,1.5,5
46.32,1784874.6737312,1.5,5,1.5,1.5,5
46.05,1798037.84658834,1.5,5,1.5,1.5,5
45.77,1779029.86330827,1.5,5,1.5,1.5,5
45.56,1818336.82009399,1.5,5,1.5,1.5,5
45.24,1767050.01603384,1.5,5,1.5,1.5,5
44.99,1790341.30285715,1.5,5,1.5,1.5,5
44.79,1785459.68447368,1.5,5,1.5,1.5,5
44.74,1786848.48445489,1.5,5,1.5,1.5,5
44.79,1763663.87678571,1.5,5,1.5,1.5,5
44.73,1791106.53484962,1.5,5,1.5,1.5,5
44.53,1765265.41914474,1.5,5,1.5,1.5,5
44.14,1811865.60840225,1.5,5,1.5,1.5,5
43.97,1793868.85973685,1.5,5,1.5,1.5,5
43.74,1806992.36667293,1.5,5,1.5,1.5,5
43.45,1801966.37419173,1.5,5,1.5,1.5,5
43.43,1792602.13717105,1.5,5,1.5,1.5,5
43.28,1798557.07595864,1.5,5,1.5,1.5,5
43.14,1782664.71527256,1.5,5,1.5,1.5,5
43.08,1779599.59897556,1.5,5,1.5,1.5,5
43.03,1769869.7456391,1.5,5,1.5,1.5,5
42.87,1787395.67706767,1.5,5,1.5,1.5,5
42.68,1789890.07220864,1.5,5,1.5,1.5,5
42.33,1794839.44294173,1.5,5,1.5,1.5,5
42.17,1753638.00727443,1.5,5,1.5,1.5,5
41.98,1764905.34620301,1.5,5,1.5,1.5,5
42.03,1754692.23383459,1.5,5,1.5,1.5,5
42.04,1802981.79713346,1.5,5,1.5,1.5,5
42.07,1813362.81214286,1.5,5,1.5,1.5,5
42.01,1816874.97076128,1.5,5,1.5,1.5,5
42.08,1797281.60718045,1.5,5,1.5,1.5,5
41.94,1807811.43098685,1.5,5,1.5,1.5,5
41.89,1781232.18422932,1.5,5,1.5,1.5,5
41.66,1786308.43663533,1.5,5,1.5,1.5,5
41.49,1796679.10401315,1.5,5,1.5,1.5,5
41.39,1791581.66359962,1.5,5,1.5,1.5,5
41.25,1783494.61996241,1.5,5,1.5,1.5,5
41.18,1790892.80698308,1.5,5,1.5,1.5,5
41.1,1782172.46365601,1.5,5,1.5,1.5,5
41.24,1790976.69671053,1.5,5,1.5,1.5,5
41.12,1786273.82134398,1.5,5,1.5,1.5,5
40.93,1807075.39409774,1.5,5,1.5,1.5,5
40.78,1812467.12608083,1.5,5,1.5,1.5,5
40.7,1758193.55207708,1.5,5,1.5,1.5,5
40.52,1818672.87174812,1.5,5,1.5,1.5,5
40.44,1798816.25949248,3.5,4.5,3.5,3.5,4.5
42.13,2503641.36572371,3.5,4.5,3.5,3.5,4.5
44.03,2457479.84213346,3.5,4.5,3.5,3.5,4.5
44.85,2418268.23138157,3.5,4.5,3.5,3.5,4.5
45.45,2456431.52850566,3.5,4.5,3.5,3.5,4.5
45.51,2429291.16910715,3.5,4.5,3.5,3.5,4.5
46.08,2424575.35920116,3.5,4.5,3.5,3.5,4.5
46.39,2430763.11969922,3.5,4.5,3.5,3.5,4.5
46.86,2434756.81274433,3.5,4.5,3.5,3.5,4.5
46.93,2401626.16015035,3.5,4.5,3.5,3.5,4.5
47.29,2460348.1070583,3.5,4.5,3.5,3.5,4.5
47.52,2443109.32240602,3.5,4.5,3.5,3.5,4.5
47.86,2478267.37167292,3.5,4.5,3.5,3.5,4.5
48.12,2470989.41427631,3.5,4.5,3.5,3.5,4.5
48.42,2457530.1020583,3.5,4.5,3.5,3.5,4.5
48.75,2476569.7441635,3.5,4.5,3.5,3.5,4.5
49.49,2442137.38415411,3.5,4.5,3.5,3.5,4.5
49.65,2430193.63040412,3.5,4.5,3.5,3.5,4.5
49.75,2463611.42977441,3.5,4.5,3.5,3.5,4.5
49.97,2470326.18036657,3.5,4.5,3.5,3.5,4.5
50.17,2439133.98408832,3.5,4.5,3.5,3.5,4.5
50.42,2416891.13407892,3.5,4.5,3.5,3.5,4.5
50.72,2505865.24421056,3.5,4.5,3.5,3.5,4.5
50.96,2441805.39764096,3.5,4.5,3.5,3.5,4.5
51.04,2417980.71504698,3.5,4.5,3.5,3.5,4.5
51.21,2437239.62839288,3.5,4.5,3.5,3.5,4.5
51.33,2403703.93993423,3.5,4.5,3.5,3.5,4.5
51.41,2413741.51212403,3.5,4.5,3.5,3.5,4.5
51.54,2436994.11851504,3.5,4.5,3.5,3.5,4.5
51.68,2450001.21459584,3.5,4.5,3.5,3.5,4.5
51.78,2434292.40118423,3.5,4.5,3.5,3.5,4.5
51.86,2427228.17165411,3.5,4.5,3.5,3.5,4.5
51.81,2457301.96141917,3.5,4.5,3.5,3.5,4.5
51.95,2461601.77189852,3.5,4.5,3.5,3.5,4.5
52.11,2469042.58130636,3.5,4.5,3.5,3.5,4.5
52.26,2448693.96380635,3.5,4.5,3.5,3.5,4.5
52.35,2437265.25109964,3.5,4.5,3.5,3.5,4.5
52.36,2462332.63497177,3.5,4.5,3.5,3.5,4.5
52.35,2437993.15770679,3.5,4.5,3.5,3.5,4.5
52.34,2480869.67782892,3.5,4.5,3.5,3.5,4.5
52.67,2440255.71662596,3.5,4.5,3.5,3.5,4.5
52.81,2490080.54816727,3.5,4.5,3.5,3.5,4.5
52.87,2471558.4108271,3.5,4.5,3.5,3.5,4.5
52.99,2433965.95804514,3.5,4.5,3.5,3.5,4.5
53.14,2416411.32425749,3.5,4.5,3.5,3.5,4.5
53.24,2456209.42398493,3.5,4.5,3.5,3.5,4.5
53.28,2464313.96004696,3.5,4.5,3.5,3.5,4.5
53.41,2434743.13908833,3.5,4.5,3.5,3.5,4.5
53.45,2428346.45498118,3.5,4.5,3.5,3.5,4.5
53.52,2439745.11028199,3.5,4.5,3.5,3.5,4.5
53.52,2399199.02461463,3.5,4.5,3.5,3.5,4.5
53.52,2396132.30689852,3.5,4.5,3.5,3.5,4.5
53.62,2407256.25721803,3.5,4.5,3.5,3.5,4.5
53.67,2421227.77719922,3.5,4.5,3.5,3.5,4.5
53.65,2455601.99337405,3.5,4.5,3.5,3.5,4.5
53.72,2417778.81304515,3.5,4.5,3.5,3.5,4.5
53.81,2458267.24762218,3.5,4.5,3.5,3.5,4.5
53.83,2447996.11460524,3.5,4.5,3.5,3.5,4.5
53.81,2447042.28470862,3.5,4.5,3.5,3.5,4.5
53.82,2462682.6066541,3.5,4.5,3.5,3.5,4.5
53.88,2408231.3983083,3.5,6,3.5,3.5,6
53.96,2433408.41780076,3.5,6,3.5,3.5,6
53.44,2448867.65619361,3.5,6,3.5,3.5,6
52.95,2426262.76226504,3.5,6,3.5,3.5,6
52.75,2209314.56495298,3.5,6,3.5,3.5,6
52.41,2461410.95664472,3.5,6,3.5,3.5,6
52.32,2309404.61830829,3.5,6,3.5,3.5,6
51.99,2182331.63737778,3.5,6,3.5,3.5,6
51.9,2301176.77296995,3.5,6,3.5,3.5,6
52.06,2462907.29808267,3.5,6,3.5,3.5,6
51.95,2419087.29569547,3.5,6,3.5,3.5,6
52.1,2383555.25345862,3.5,6,3.5,3.5,6
51.93,2430819.1693703,3.5,6,3.5,3.5,6
52,2425863.39296057,3.5,6,3.5,3.5,6
51.66,2409838.7304135,3.5,6,3.5,3.5,6
51.93,2439472.62265035,3.5,6,3.5,3.5,6
51.92,2425461.9294925,3.5,6,3.5,3.5,6
52.05,2441031.17306393,3.5,6,3.5,3.5,6
52.05,2440375.57669174,3.5,6,3.5,3.5,6
51.93,2425096.92910715,3.5,6,3.5,3.5,6
51.92,2282865.28384401,3.5,6,3.5,3.5,6
51.9,2449351.65434207,3.5,6,3.5,3.5,6
51.98,2452591.32532892,3.5,6,3.5,3.5,6
52.13,2476030.68183267,3.5,6,3.5,3.5,6
52.22,2408191.23964287,3.5,6,3.5,3.5,6
52.16,2287465.05245298,3.5,6,3.5,3.5,6
52.1,2451417.85463346,3.5,6,3.5,3.5,6
52.21,2449253.59821431,3.5,6,3.5,3.5,6
52.19,2497732.00578947,3.5,6,3.5,3.5,6
52.2,2433162.53836464,3.5,6,3.5,3.5,6
52.2,2426370.05734965,3.5,6,3.5,3.5,6
52.27,2238773.53294174,3.5,6,3.5,3.5,6
52.28,2343035.2832425,3.5,6,3.5,3.5,6
52.02,2420182.05047933,3.5,6,3.5,3.5,6
52.38,2418932.94352443,3.5,6,3.5,3.5,6
52.4,2435984.36213347,3.5,6,3.5,3.5,6
52.42,2457881.79834583,3.5,6,3.5,3.5,6
52.42,2438405.83110901,3.5,6,3.5,3.5,6
52.39,2441777.43439852,3.5,6,3.5,3.5,6
52.38,2441250.93704888,3.5,6,3.5,3.5,6
52.54,2438639.02237778,3.5,6,3.5,3.5,6
52.63,2299658.87396615,3.5,6,3.5,3.5,6
52.24,2439276.51039474,3.5,6,3.5,3.5,6
52.53,2444098.62989661,3.5,6,3.5,3.5,6
52.72,2456561.24345863,3.5,6,3.5,3.5,6
52.76,2450375.08437973,3.5,6,3.5,3.5,6
52.71,2442463.58092107,3.5,6,3.5,3.5,6
52.72,2338619.18509402,3.5,6,3.5,3.5,6
52.88,2259737.58814854,3.5,6,3.5,3.5,6
52.78,2327433.14898493,3.5,6,3.5,3.5,6
52.97,2352739.6370583,3.5,6,3.5,3.5,6
52.95,2397058.17355262,3.5,6,3.5,3.5,6
52.83,2433221.54450188,3.5,6,3.5,3.5,6
52.97,2464062.53723687,3.5,6,3.5,3.5,6
52.94,2431625.79188913,3.5,6,3.5,3.5,6
52.94,2324279.33870299,3.5,6,3.5,3.5,6
52.96,2296989.18501883,3.5,6,3.5,3.5,6
53,2462198.73169175,3.5,6,3.5,3.5,6
52.83,2432748.01717107,3.5,6,3.5,3.5,6
52.87,2412011.60985902,3.5,6,3.5,3.5,6
52.96,2421927.96693606,2,7.5,2,2,7.5
52.19,2174412.25000943,2,7.5,2,2,7.5
50.61,2051503.69804511,2,7.5,2,2,7.5
49.84,1999163.40654135,2,7.5,2,2,7.5
49.16,2011456.76241541,2,7.5,2,2,7.5
48.63,1998717.47289474,2,7.5,2,2,7.5
48.31,1992103.73489661,2,7.5,2,2,7.5
47.89,1977868.10393797,2,7.5,2,2,7.5
47.66,2009690.39706767,2,7.5,2,2,7.5
47.39,1984116.96473684,2,7.5,2,2,7.5
47.15,1998112.13644737,2,7.5,2,2,7.5
46.87,1968417.14390978,2,7.5,2,2,7.5
46.48,2013094.64467105,2,7.5,2,2,7.5
46.33,1999068.67643797,2,7.5,2,2,7.5
46,2045853.52164474,2,7.5,2,2,7.5
45.8,1986416.2331109,2,7.5,2,2,7.5
45.59,1968429.95526316,2,7.5,2,2,7.5
45.42,1980446.01924812,2,7.5,2,2,7.5
45.19,1998205.63468985,2,7.5,2,2,7.5
45.08,1967598.44915414,2,7.5,2,2,7.5
44.97,1969913.60853383,2,7.5,2,2,7.5
44.66,1967809.3437406,2,7.5,2,2,7.5
44.45,1989465.95114661,2,7.5,2,2,7.5
44.4,1987577.26201128,2,7.5,2,2,7.5
44.31,1989404.3581015,2,7.5,2,2,7.5
44.04,1994782.0468703,2,7.5,2,2,7.5
43.92,1987026.49700188,2,7.5,2,2,7.5
43.76,1968268.0887406,2,7.5,2,2,7.5
43.62,2034236.08784774,2,7.5,2,2,7.5
43.43,1979968.42677631,2,7.5,2,2,7.5
43.33,1975490.24283834,2,7.5,2,2,7.5
43.37,2015711.11722745,2,7.5,2,2,7.5
43.11,2004552.42843045,2,7.5,2,2,7.5
43,1980344.02116541,2,7.5,2,2,7.5
42.93,1933926.39369361,2,7.5,2,2,7.5
43,1996929.30360902,2,7.5,2,2,7.5
42.62,1979460.65371241,2,7.5,2,2,7.5
42.56,1992960.37096804,2,7.5,2,2,7.5
42.54,1967397.03989662,2,7.5,2,2,7.5
42.39,2004291.52029135,2,7.5,2,2,7.5
42.34,1986498.89097744,2,7.5,2,2,7.5
42.34,1945210.97867481,2,7.5,2,2,7.5
43.23,1977907.52348685,2,7.5,2,2,7.5
43.44,2029591.2331297,2,7.5,2,2,7.5
43.71,1943278.06573308,2,7.5,2,2,7.5
43.7,1989362.22845865,2,7.5,2,2,7.5
43.68,1977151.16089286,2,7.5,2,2,7.5
43.75,2042242.19822368,2,7.5,2,2,7.5
43.65,2014294.72356203,2,7.5,2,2,7.5
43.56,2020521.65723684,2,7.5,2,2,7.5
43.46,2031640.06418233,2,7.5,2,2,7.5
43.29,2042397.41269736,2,7.5,2,2,7.5
43.24,1959965.46944549,2,7.5,2,2,7.5
43.35,2001308.93867481,2,7.5,2,2,7.5
43.26,2007054.09155076,2,7.5,2,2,7.5
43.19,2024098.48855263,2,7.5,2,2,7.5
43.19,2006979.93352444,2,7.5,2,2,7.5
43.04,1995527.07634399,2,7.5,2,2,7.5
42.93,2012786.5562594,2,7.5,2,2,7.5
42.88,2018103.39109962,2,7.5,2,2,7.5
42.82,1998227.06906955,3,5,3,3,5
43.96,2370664.81460523,3,5,3,3,5
45.13,2436849.99078945,3,5,3,3,5
46.46,2465633.7758177,3,5,3,3,5
47.07,2460231.69620298,3,5,3,3,5
47.3,2445306.83906952,3,5,3,3,5
47.99,2445551.73301689,3,5,3,3,5
48.2,2427667.08369361,3,5,3,3,5
48.56,2439533.23020678,3,5,3,3,5
49.12,2430531.28347745,3,5,3,3,5
49.45,2458126.56910716,3,5,3,3,5
49.64,2454818.03709585,3,5,3,3,5
49.9,2410166.03585525,3,5,3,3,5
50.22,2403470.87185147,3,5,3,3,5
50.44,2455139.18323311,3,5,3,3,5
50.57,2443456.33762219,3,5,3,3,5
50.99,2423726.48385341,3,5,3,3,5
51.16,2460094.34371238,3,5,3,3,5
51.53,2425990.76737779,3,5,3,3,5
51.61,2455819.17045114,3,5,3,3,5
51.59,2412960.38912597,3,5,3,3,5
51.72,2435579.07989662,3,5,3,3,5
51.93,2436662.74793232,3,5,3,3,5
52.07,2432337.5611184,3,5,3,3,5
52.22,2447850.87820489,3,5,3,3,5
52.2,2431558.16272553,3,5,3,3,5
52.42,2456690.83522554,3,5,3,3,5
52.51,2453759.62220862,3,5,3,3,5
52.56,2391171.72623118,3,5,3,3,5
52.7,2415223.31760341,3,5,3,3,5
52.8,2437785.71233087,3,5,3,3,5
52.81,2449398.21868423,3,5,3,3,5
53.06,2424897.61401316,3,5,3,3,5
53.12,2471024.64549809,3,5,3,3,5
53.24,2420850.45820487,3,5,3,3,5
53.26,2434704.45865602,3,5,3,3,5
53.46,2423521.37901317,3,5,3,3,5
53.49,2426866.4972932,3,5,3,3,5
53.44,2419581.02554515,3,5,3,3,5
53.44,2441258.82095862,3,5,3,3,5
53.76,2421040.41115603,3,5,3,3,5
53.62,2474069.68246237,3,5,3,3,5
53.54,2404340.81202065,3,5,3,3,5
53.7,2434741.04492484,3,5,3,3,5
53.75,2423993.92085524,3,5,3,3,5
53.75,2417683.46701126,3,5,3,3,5
53.89,2393526.0587876,3,5,3,3,5
53.81,2456979.58342105,3,5,3,3,5
53.79,2464813.9723872,3,5,3,3,5
53.73,2449205.67882518,3,5,3,3,5
53.7,2480605.07410717,3,5,3,3,5
53.79,2429959.70001882,3,5,3,3,5
53.84,2422979.48340227,3,5,3,3,5
53.83,2433862.97447372,3,5,3,3,5
53.85,2451899.38906013,3,5,3,3,5
53.87,2412849.64483085,3,5,3,3,5
53.91,2450254.73156952,3,5,3,3,5
53.85,2438152.80687972,3,5,3,3,5
53.86,2425901.33427632,3,5,3,3,5
53.91,2426956.05358085,3,5,3,3,5
53.93,2465264.09436089,1.5,4,1.5,1.5,4
52.96,1950403.51875001,1.5,4,1.5,1.5,4
51.25,1793326.34819548,1.5,4,1.5,1.5,4
50.43,1744588.26434211,1.5,4,1.5,1.5,4
49.83,1731501.83641917,1.5,4,1.5,1.5,4
49.42,1728629.50635339,1.5,4,1.5,1.5,4
49.08,1784030.47945489,1.5,4,1.5,1.5,4
48.59,1779682.62640038,1.5,4,1.5,1.5,4
48.26,1751695.23944549,1.5,4,1.5,1.5,4
47.86,1749033.43440789,1.5,4,1.5,1.5,4
47.46,1749351.00814849,1.5,4,1.5,1.5,4
47.3,1787247.8537594,1.5,4,1.5,1.5,4
46.9,1776304.24787594,1.5,4,1.5,1.5,4
46.74,1767358.22763158,1.5,4,1.5,1.5,4
46.41,1768611.15335527,1.5,4,1.5,1.5,4
46.23,1780932.47247181,1.5,4,1.5,1.5,4
45.99,1764843.38359962,1.5,4,1.5,1.5,4
45.74,1813758.48586466,1.5,4,1.5,1.5,4
45.44,1815361.87601504,1.5,4,1.5,1.5,4
45.26,1792715.34518797,1.5,4,1.5,1.5,4
44.92,1761460.81674812,1.5,4,1.5,1.5,4
44.71,1773619.28385339,1.5,4,1.5,1.5,4
44.56,1783318.46385339,1.5,4,1.5,1.5,4
44.53,1789944.52046052,1.5,4,1.5,1.5,4
44.33,1800224.76924812,1.5,4,1.5,1.5,4
44.17,1749265.64018798,1.5,4,1.5,1.5,4
43.99,1777280.62082707,1.5,4,1.5,1.5,4
43.74,1783886.96765977,1.5,4,1.5,1.5,4
43.72,1808018.01406015,1.5,4,1.5,1.5,4
43.53,1783979.60359963,1.5,4,1.5,1.5,4
43.48,1806366.45814849,1.5,4,1.5,1.5,4
43.3,1743665.60052632,1.5,4,1.5,1.5,4
43.19,1764760.60254699,1.5,4,1.5,1.5,4
43.04,1805640.64570488,1.5,4,1.5,1.5,4
42.92,1806660.50334587,1.5,4,1.5,1.5,4
42.76,1781268.77049812,1.5,4,1.5,1.5,4
42.68,1778881.67044173,1.5,4,1.5,1.5,4
42.6,1770391.93147557,1.5,4,1.5,1.5,4
42.56,1738708.59225564,1.5,4,1.5,1.5,4
42.56,1757825.47203947,1.5,4,1.5,1.5,4
42.47,1746627.36369361,1.5,4,1.5,1.5,4
42.39,1778567.0531673,1.5,4,1.5,1.5,4
42.49,1751209.14713346,1.5,4,1.5,1.5,4
42.45,1746407.35333646,1.5,4,1.5,1.5,4
42.33,1817496.69095864,1.5,4,1.5,1.5,4
42.23,1769343.86421992,1.5,4,1.5,1.5,4
42.34,1776581.66295114,1.5,4,1.5,1.5,4
42.09,1786230.95258459,1.5,4,1.5,1.5,4
42.08,1767792.7049718,1.5,4,1.5,1.5,4
42.06,1779783.39262218,1.5,4,1.5,1.5,4
41.99,1786598.29350564,1.5,4,1.5,1.5,4
42.01,1755208.62992481,1.5,4,1.5,1.5,4
42.09,1769148.73745301,1.5,4,1.5,1.5,4
42.08,1769829.83334586,1.5,4,1.5,1.5,4
42.08,1786081.03511278,1.5,4,1.5,1.5,4
42.01,1773597.23354324,1.5,4,1.5,1.5,4
41.98,1821292.17758459,1.5,4,1.5,1.5,4
42,1794562.76698308,1.5,4,1.5,1.5,4
41.91,1772363.03210527,1.5,4,1.5,1.5,4
41.89,1796539.78054511,1.5,4,1.5,1.5,4
41.91,1755059.94431391,2,3.5,2,2,3.5
42.15,2033821.07390977,2,3.5,2,2,3.5
42.96,2055234.14241542,2,3.5,2,2,3.5
43.41,2056058.5037312,2,3.5,2,2,3.5
43.61,2051345.65029135,2,3.5,2,2,3.5
43.95,2073177.30513158,2,3.5,2,2,3.5
44.03,2052849.62926692,2,3.5,2,2,3.5
44.15,2058989.22400376,2,3.5,2,2,3.5
44.3,2075803.01664474,2,3.5,2,2,3.5
44.54,2052651.05328947,2,3.5,2,2,3.5
44.64,2073213.15228384,2,3.5,2,2,3.5
45.09,2055460.43526316,2,3.5,2,2,3.5
45.08,2034761.84608083,2,3.5,2,2,3.5
45.39,2005854.9981485,2,3.5,2,2,3.5
45.43,2045941.47651316,2,3.5,2,2,3.5
45.33,2069146.90263158,2,3.5,2,2,3.5
45.32,2058475.7843797,2,3.5,2,2,3.5
45.44,2034333.6512312,2,3.5,2,2,3.5
45.43,2062311.18329887,2,3.5,2,2,3.5
45.38,2066662.36237782,2,3.5,2,2,3.5
45.34,2025273.4374812,2,3.5,2,2,3.5
45.27,2044436.38886278,2,3.5,2,2,3.5
45.32,2048694.80881579,2,3.5,2,2,3.5
45.42,2052559.03328007,2,3.5,2,2,3.5
45.41,2079446.49163533,2,3.5,2,2,3.5
45.51,2044314.06507519,2,3.5,2,2,3.5
45.55,2085446.02378759,2,3.5,2,2,3.5
45.48,2041487.92979323,2,3.5,2,2,3.5
45.43,2023274.00405075,2,3.5,2,2,3.5
45.55,2042666.94386277,2,3.5,2,2,3.5
45.56,2093114.97383458,2,3.5,2,2,3.5
45.61,2064770.83996241,2,3.5,2,2,3.5
45.61,2037985.62606203,2,3.5,2,2,3.5
45.57,2048338.0618985,2,3.5,2,2,3.5
45.65,2040316.43007519,2,3.5,2,2,3.5
45.67,2039741.89015038,2,3.5,2,2,3.5
45.63,2043546.3693609,2,3.5,2,2,3.5
45.54,2038544.64453948,2,3.5,2,2,3.5
45.48,2032142.0475,2,3.5,2,2,3.5
45.57,2069881.21491541,2,3.5,2,2,3.5
45.67,2057444.71680451,2,3.5,2,2,3.5
45.76,2036324.9543797,2,3.5,2,2,3.5
45.77,2048299.25828008,2,3.5,2,2,3.5
45.76,2051298.34683271,2,3.5,2,2,3.5
45.78,2081554.32882519,2,3.5,2,2,3.5
45.71,2052897.05591165,2,3.5,2,2,3.5
45.66,2054166.11901315,2,3.5,2,2,3.5
45.78,2070028.66866542,2,3.5,2,2,3.5
45.92,2055554.42625,2,3.5,2,2,3.5
45.91,2076111.96735902,2,3.5,2,2,3.5
46.03,2003466.54304512,2,3.5,2,2,3.5
45.88,2010925.70718045,2,3.5,2,2,3.5
45.76,2060330.72052631,2,3.5,2,2,3.5
45.76,2016467.35663534,2,3.5,2,2,3.5
45.79,2066474.62677632,2,3.5,2,2,3.5
45.82,2046720.38216165,2,3.5,2,2,3.5
46.03,2028950.04953007,2,3.5,2,2,3.5
45.97,2004731.9105639,2,3.5,2,2,3.5
46.01,2056143.25576128,2,3.5,2,2,3.5
46.04,2026194.62306391,2,3.5,2,2,3.5
